OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Quantity,Price,City,State,Country,TotalAmount
9473,2021-08-20,14b6a6ae-50a5-49c3-b734-3c7ee67f3e7a,Mary Davis,803fc7ce-9555-45e8-ba03-5ceedc974646,against,Electronics,2,69,Port Mitchell,Rhode Island,Kazakhstan,138
9474,2024-05-21,42d24a9e-4e79-47c1-a4d7-bd6fc10b36dd,Brenda Henderson,bade0738-0022-4106-a0d0-a9b3c4ca6e6c,wide,Home & Kitchen,9,96,Ramirezchester,North Dakota,Indonesia,864
9475,2021-09-15,d58f9423-35ae-4a58-b0d7-c3fa7e786308,Paul Barnes,91233b7c-694d-4ad8-bf61-dafcfff0602c,economic,Books,1,59,Williamsburgh,Indiana,Estonia,59
9476,2020-07-17,6df6971f-944a-4d64-8254-c63a3410e55d,Sarah Decker,68dc0318-c851-4191-bba4-a0efd916b458,military,Electronics,4,73,Andrewsborough,Wyoming,Panama,292
9477,2021-05-25,e84b0048-f346-43b4-9081-b0ba86e5ef61,William Lewis,5da4bcc4-3a69-41ee-88f7-0a2fdbafbad8,arrive,Toys,4,88,South Robert,North Carolina,Guinea-Bissau,352
9478,2020-05-31,8b75fb3b-72fa-4560-a31b-5dc5b8cef083,Brooke Torres,8016522e-360c-417f-8278-569015beebbb,green,Electronics,10,44,Josehaven,Wisconsin,Denmark,440
9479,2020-12-10,c64479c9-de18-4abc-8f6d-6fbf5ad06146,Ariel Pittman,eec8d7a8-b3cc-4365-820c-5fe09271500c,appear,Books,2,63,Vasquezmouth,Indiana,Algeria,126
9480,2020-04-03,6858022f-e813-4fc0-ab70-51bedb6dc7b7,Larry Terry,fc57ff94-c162-4174-a30e-91a19adc3bae,action,Toys,6,19,Dennisberg,Minnesota,Eritrea,114
9481,2022-08-16,cf18637c-126c-4459-86a2-5d780675012d,Kristen Smith,7cca664d-60fa-4683-8531-2e15837caaea,Mr,Toys,3,53,Garciashire,North Dakota,Maldives,159
9482,2021-06-06,3bb646e3-791d-4d74-8531-7cc517b70ff0,Melody Rangel,62663dd3-f777-411e-8107-31db9954cd5d,these,Electronics,7,43,Briannabury,Alabama,Belize,301
9483,2024-05-18,83de8f58-7754-4b7a-a249-89d8b118364f,Kari Anderson,2e7f7a94-33af-48e3-99a5-a384b5bb61fb,line,Books,7,29,New Jennifer,Virginia,Cocos (Keeling) Islands,203
9484,2021-12-18,59e4d7af-ed40-4bc2-9b11-b4d3db42cc30,Erik Nicholson,eb69f61d-5eb8-4a01-9112-252267d6cc18,choose,Home & Kitchen,3,41,Smithland,Georgia,Vanuatu,123
9485,2024-06-19,91802940-43d8-400d-a6c2-c97ec75476e0,Richard Mccoy,e10ce653-d35f-4671-99e5-8c6930e10f70,far,Toys,1,11,West Brendatown,North Dakota,Poland,11
9486,2020-10-04,df892832-5245-4e0a-aa57-3189c9c307f6,Evan Hunt,04d887bb-9ff3-412a-812f-6c1310c14873,price,Toys,3,50,East Pam,Nebraska,Antigua and Barbuda,150
9487,2021-03-30,c5f5637f-8a6d-4354-b076-965f865ed9cf,Felicia Alexander,7d02708b-5555-47c6-b0a6-6e096ee9f9d5,picture,Books,5,78,Martinezfort,Florida,Fiji,390
9488,2023-06-07,caa93857-debd-4cbe-9f60-67af8bc3fa36,Jamie Wright,ceb93126-fd9c-432a-ab34-37af212efd5b,similar,Toys,3,23,North Chadmouth,Maryland,Saint Vincent and the Grenadines,69
9489,2023-03-15,847a7b7c-1654-4bb6-8d27-bf3cc461d6dc,Jasmine Flores,edf87c5d-cee7-4530-b878-efc3e8a062a9,management,Toys,9,74,East Kyleshire,Ohio,Italy,666
9490,2020-03-08,e19bd6d4-09bc-4e32-968c-0e5c7deed18b,Angela King,bb9a68f5-26bc-4858-a7eb-33e20fe84317,trouble,Home & Kitchen,9,28,East Kimfort,New Jersey,South Georgia and the South Sandwich Islands,252
9491,2020-12-10,a1252986-3316-4121-8820-8b06ce2fefc5,Sheri Olsen,02bb8ffe-7c6e-4154-9f41-625147b7639c,two,Clothing,1,73,Morenoborough,Missouri,Mali,73
9492,2022-11-09,571845e3-5676-4768-94b4-44d6b6affa96,Timothy Ellis,e40fd284-5068-473c-a0b9-800d2ac19791,price,Clothing,3,82,East Ashleyton,Vermont,Qatar,246
9493,2024-02-18,a0c03359-fec4-433b-adca-72e3d7f2f706,Sarah Farley,b5952b9d-690e-4dab-b334-d5c58d4c2b08,student,Books,5,38,Castilloborough,Maine,Marshall Islands,190
9494,2020-10-27,994378bc-bfdd-42b0-b591-6b35c8ec520e,Chelsea Pittman,d762ea1b-eb85-4857-9b2a-84f19032098a,us,Home & Kitchen,1,51,Ginaport,Georgia,India,51
9495,2023-08-27,fbb74723-ed52-4e30-a96e-6ade65c1ca5a,Dana Davidson,a98a21a3-9446-44cc-8db6-26db0ac6f05a,recently,Electronics,4,68,Timothyborough,Arizona,Oman,272
9496,2023-04-27,ce2ba917-049c-49a6-8dde-a6786dc2e1ae,Daniel Miller,8efd6e14-5ba1-4f22-8083-b9cab6417aa0,article,Books,2,43,Davidmouth,Washington,Iraq,86
9497,2022-06-24,a9a613e0-a9f6-413c-810d-fac897600d86,Joshua Jones,30e5b6c4-1ea6-4016-9ffc-04b329eaca8c,shoulder,Toys,6,32,West Holly,New Mexico,Mongolia,192
9498,2021-07-23,60673f4c-303a-45c3-af14-b5ec67e36230,Edward Deleon,17b0d77b-1dc8-41e8-bf76-609b98cd2f94,middle,Clothing,10,24,South Aprilport,Wyoming,Gambia,240
9499,2021-07-18,9d4ff6c3-52f0-4633-82e6-aef629d285b5,Andrew Rogers,b9cfd2d2-0dea-4e01-9b13-f848f11b9efe,once,Toys,6,90,Heathertown,Pennsylvania,Equatorial Guinea,540
9500,2022-01-01,60af79d0-d5f1-4989-9e31-61fa9f65fe43,Richard Brown,6bc07280-b9c8-4f5e-908b-5ccba96195d1,because,Electronics,3,44,East Sabrinaborough,Nebraska,Andorra,132
9501,2020-09-27,5942d31f-96d9-493b-aeb6-6cc4908eb893,Alexis Leach,dc35f858-c316-4ddc-a7b0-20f1a016b9c8,quality,Books,6,17,Simmonsmouth,Arkansas,India,102
9502,2023-03-29,3bf66fda-d365-4e3d-af5a-8d09b9ba58c1,Christopher Gibson,bf9cb441-1b6b-430b-b899-c29e861118b9,itself,Books,8,64,Pattersonton,Tennessee,Gambia,512
9503,2023-09-11,c7ed9ccb-80ab-4445-8472-f5e1c9023e04,Timothy Freeman,3a643fed-f31c-4340-aedc-37e5ffd6bd5b,city,Clothing,9,21,New Kathleen,South Carolina,Trinidad and Tobago,189
9504,2021-11-19,176d010a-2c6b-437b-a803-18264009cbaf,Monica Mathews,6ae68bd7-e497-408f-89ac-6bd402909261,course,Clothing,5,58,Sherrytown,Montana,New Caledonia,290
9505,2023-08-18,34c873f4-82de-4876-890d-ecf3c12773b8,Stephanie Smith,76987ad7-30a4-4a5e-a9a8-a64f6635da2c,figure,Home & Kitchen,1,99,East Katieburgh,Ohio,Kiribati,99
9506,2023-10-04,d86b3ef4-9762-4dd2-a767-abeb844878b0,Travis Miller,d94130fd-1c0e-4376-bf49-948d1d11bf81,cost,Books,2,17,Chaneyfort,Mississippi,Kenya,34
9507,2020-08-06,c033ccc1-b0c5-4de3-af9e-aa6338810537,Michael Davidson,d347886c-cf88-4793-a1ea-885d2db8ec35,wall,Toys,8,29,Jessicaside,Arizona,Bangladesh,232
9508,2021-04-22,814210a8-0a2e-4066-9423-d5a58e98ec87,Stacey Burton,e466172d-e602-4c3f-a97b-aa771de2a7b6,charge,Toys,5,28,Johnsonbury,Mississippi,South Georgia and the South Sandwich Islands,140
9509,2020-01-01,46b784c8-6f6d-4040-85c4-a0e089abf2c6,Cody Ballard,445455c7-0411-4c96-b379-e325672e0542,him,Books,2,69,Catherinestad,Wisconsin,Kuwait,138
9510,2024-03-20,15b26011-9889-4696-8474-b198d4044acc,Troy Stevens,2f7f2737-7699-4295-8e66-9223b8e36696,involve,Toys,10,87,South Michael,New York,Ireland,870
9511,2023-03-31,6fb63041-a0b7-4e61-ab90-0f73b5e15c27,Hannah Mckinney,2036e9d6-c9a6-40aa-9293-cae57a7fb9d5,space,Home & Kitchen,6,90,East Michaelhaven,Delaware,Burundi,540
9512,2020-08-22,c9571617-5237-4350-8dd0-48309b71c7de,Jamie Espinoza,57e98bb5-0dbd-4561-b17f-58a34ca37ff3,benefit,Clothing,10,91,North Ambershire,Washington,United Arab Emirates,910
9513,2021-05-11,87504d70-faff-4b4e-aed7-5be8cc17130a,Paul Harrison,453ade0c-dcbf-4bf7-b4c9-bd8a711c5fa8,enjoy,Toys,3,23,Andrewchester,Wyoming,Algeria,69
9514,2022-10-19,8a1fa9bd-f63f-4c80-9961-b5bbf4ea6560,Lisa Williamson,2ea328e3-48c3-4f81-88aa-8a904c50e604,her,Books,8,59,East Amandabury,Colorado,Turkmenistan,472
9515,2020-05-28,269f03a7-fb72-4f44-bce0-4a0910bf3fff,Andrew Arroyo,abf2ed2d-b751-41d5-8657-418983f7be82,hand,Toys,2,94,West Kenttown,Michigan,Zambia,188
9516,2022-05-15,94957c48-bb15-4392-9545-3f8e7cc34c85,Kimberly Cunningham,f875420a-a4d1-4db2-aa9e-1764935f3d2b,pick,Books,4,45,Port Robert,Delaware,Iran,180
9517,2024-01-14,a8277c77-d7e8-4f7a-9936-ed640ee071cb,Pamela Swanson,4967afac-2190-47d3-8254-fb36a4e44f4d,office,Electronics,2,9,Alyssaside,Montana,Northern Mariana Islands,18
9518,2023-07-31,000e48ec-f685-489f-99e2-eed2b9397b0c,Glenda Castro,1b16cb77-a15b-43c5-91a6-d7805882940b,truth,Books,8,85,Kristinburgh,Tennessee,Niger,680
9519,2023-11-03,159c1264-7c5c-48ea-b89a-43b056215e85,Jenna Durham,afa691a3-52ba-4951-948b-26b112974dd6,audience,Home & Kitchen,6,17,Toddland,Ohio,Iran,102
9520,2022-02-20,d9c2e1ad-a383-4aa2-8f50-dabeb5308f53,Russell Whitaker,aa62ccb3-6269-4e83-a28d-bae7a78c331c,because,Electronics,7,0,Kingbury,Iowa,Bahamas,0
9521,2022-04-04,2b3071e2-a6fa-49b9-b827-b4471924fa06,Caitlin Finley,2b8c0c7d-44c2-4b9e-b354-55cd11a0e6f9,name,Toys,7,1,South Steven,New Mexico,Sri Lanka,7
9522,2023-11-09,b13b5991-c1d9-4cc8-a21b-0448c596d1af,Michael Mullins,9655a2cc-ba0d-4d8e-88e3-0f586cc845b5,imagine,Toys,10,18,Owensside,Oklahoma,Marshall Islands,180
9523,2021-01-23,0a2e340c-21d6-4e62-9264-c90bf5c3ed69,Bernard Brown,b3608373-62d7-4e29-8e13-ab448beb5132,despite,Clothing,7,76,Williamland,Mississippi,Serbia,532
9524,2021-01-03,e1887c2d-02c0-499b-8add-7060d6957b55,Jeremy Cox,77b625d9-4af9-4b8d-b267-21f0d88783c9,term,Electronics,6,46,New Jeremy,Connecticut,Saint Barthelemy,276
9525,2023-05-03,df1db3c5-8157-4a3b-b6c4-3821fde91e0b,Tara Lee,5b01937b-e89a-4082-a476-f68c263ccd43,look,Books,3,30,Brittanyshire,Florida,Romania,90
9526,2024-03-15,b87f7c2e-1a20-48ac-9626-bdbb386621c3,Amanda Bailey,c89253ab-ec6f-4fd2-8901-cc6c635ffdff,effect,Home & Kitchen,6,71,Lake Kim,New Hampshire,Belgium,426
9527,2020-02-22,dd63c29d-90ac-4297-abb2-ac5dcbb7ad58,Jonathon Barker,c9136941-bd23-4f10-834e-ad0f59deb1ce,material,Clothing,10,29,Ryanland,Wisconsin,Fiji,290
9528,2022-07-15,b4519001-7830-4669-bf5a-a76db452f572,Jonathan Barrett,07d19518-f3fe-45f0-871f-d7b5014b8069,thank,Books,4,29,Thomasville,Missouri,Isle of Man,116
9529,2021-07-18,9278814b-0de8-48b8-801f-a64070cc1896,Jasmine Cooke,e2961955-32cd-41bd-b6fe-4862ea7ef988,around,Books,2,46,Cardenasborough,Georgia,Northern Mariana Islands,92
9530,2023-03-27,72b43041-8bcd-4b94-a1cf-547e4a9ddea5,Penny Lee,fe6263e6-d5a0-421d-bb33-a86adcaa9b22,what,Clothing,2,35,New Allisonberg,Kentucky,Korea,70
9531,2020-09-28,0587c12b-260e-4214-8e28-4130f6809d7e,Gary Mcgee,1f0a3c6e-9865-481a-ad72-111d93fc463c,level,Clothing,3,25,Joshuamouth,Louisiana,Reunion,75
9532,2021-01-05,5f5f5554-56f0-477a-845e-8418efc46057,Christopher Gross,dda1eabb-354f-4847-baec-4358d1b3513c,write,Books,9,73,Collinschester,Washington,Solomon Islands,657
9533,2020-11-01,7c7ed95a-6e47-4b93-8569-143b75327577,Christina Schultz,e5c7d8ea-ee3b-4c31-9f4c-9a92f94152e2,time,Toys,2,31,New Jaredstad,Ohio,Saint Lucia,62
9534,2022-01-28,a6655ac8-c1db-4f37-a680-a70e291e5dd5,Phillip Thomas,4772a244-8f2d-4caa-9b39-eae2e7078507,organization,Clothing,6,20,West Nancymouth,Iowa,Portugal,120
9535,2024-04-25,c846c835-a945-4012-992f-186511888083,Travis Burton,b19daa71-6695-4236-a9b1-734c6ec2607f,national,Clothing,5,16,North Robertfurt,Maine,Greenland,80
9536,2023-06-30,44acb9e2-c54e-4e04-940e-dd954e903c4c,Mark Weber,723fbf92-4c27-43c4-9abd-d4cf371a3b69,weight,Clothing,5,21,North Timothy,Rhode Island,Libyan Arab Jamahiriya,105
9537,2021-04-28,f3d6b2a0-7487-4866-99fd-ab514defaea0,Jennifer Torres,7761aac6-49f6-4e28-adc7-9a361da7a94b,glass,Books,1,93,New Michelle,Oklahoma,Madagascar,93
9538,2024-06-17,34761194-8c87-4e14-85c5-64f5aaba63a2,Michael Branch,95eda2fb-7af9-41d8-9542-8c12669410fe,across,Books,9,38,Smithstad,Tennessee,Cote d'Ivoire,342
9539,2023-09-15,363c0fb2-c62d-4c77-ac5c-89b10ed54da5,Brian Scott,77863310-575d-42f8-93f1-662970473e53,produce,Electronics,1,75,Myersport,Louisiana,Iceland,75
9540,2022-12-16,1a59af1a-3512-4062-86fd-4bd4041f90a9,Frank Jacobson,556e64f8-e976-459c-8fb3-e6c9af969f37,purpose,Toys,10,10,East Markmouth,Vermont,Congo,100
9541,2022-12-04,36c63f3c-6b02-437a-9cee-09d51e51aac7,Kimberly Davidson,fe6251a4-3312-4281-8809-226401ed1847,agency,Books,1,71,Loriberg,Alabama,Malaysia,71
9542,2020-04-07,513e23ec-6c2b-408d-9c18-01b456a64be7,Jason Mendoza,cb8a442c-acf1-4009-894a-aa5b3ee12757,opportunity,Electronics,1,82,Lake Carol,Idaho,Jamaica,82
9543,2022-05-28,5152422e-0891-4e3e-902c-f1c68eff34cb,Steven Gibbs,693b3b82-9af3-4de7-b332-c807c3e9957d,head,Toys,5,84,North Brendastad,Pennsylvania,Antigua and Barbuda,420
9544,2024-01-02,41011d09-3697-4335-94b5-48301f0f6e04,Richard Carter,81fe85c1-19b6-4bd9-bbda-32930eb326b6,by,Home & Kitchen,7,50,Boothfurt,Tennessee,Swaziland,350
9545,2023-05-20,2482d7db-3ecb-4571-bca5-22d5ef3284b9,Tina Gonzalez,f2e1388b-c185-4662-8a0b-3ac505e86455,section,Electronics,4,85,West Seanmouth,New Mexico,Senegal,340
9546,2022-08-07,ef2b4890-68cd-440c-a781-9d8304996a4d,Toni Carpenter,941e728a-fd1c-4980-a155-358e2684e7df,coach,Electronics,9,30,Burtonfurt,Florida,Belize,270
9547,2022-08-04,af14a238-4465-4ba3-942e-5680351678e6,Zachary Cox,816a532a-652b-446d-92b6-63753882b8b2,note,Electronics,8,36,Alexandraton,Rhode Island,Kiribati,288
9548,2021-01-22,db56463f-29a9-48af-b0f2-369c474196ca,John Hampton,21a590cc-eec1-4e16-8a66-6df6dc0b9404,sound,Electronics,2,16,Tylerchester,Pennsylvania,Croatia,32
9549,2021-05-12,87f347a4-df06-46a9-a55a-00e77fea81e5,Justin Rogers,94cf339d-1c4e-493f-b94c-46500fabcf69,to,Books,8,40,New Benjaminhaven,Kentucky,Mauritania,320
9550,2020-10-24,546555c7-cb2b-417f-88e0-7ec063764162,Eugene Anderson,095291d1-a8b4-43dc-be11-766a9ff79184,effect,Toys,5,38,East Briana,New York,Dominica,190
9551,2024-06-14,5fa59eba-b796-4f9f-b58e-26c7d162482f,Michael King,471cebf2-ecd5-47b5-b6a5-5efa55a0acbd,look,Home & Kitchen,8,0,New Jessicaton,Wisconsin,Isle of Man,0
9552,2023-11-30,93a18759-f670-48b4-9f8d-59ba7de82f7a,Annette Walker,48fd09c3-68f4-450d-93be-224fcd48419c,news,Clothing,8,21,Lake Lindaton,Missouri,South Africa,168
9553,2021-05-09,1f812d98-38c6-4c57-a4ab-eb1ce7d0b7fc,Dwayne Harris,48e43370-7398-45c9-80f5-42bffbdda180,visit,Toys,10,63,Lake James,Ohio,Congo,630
9554,2022-12-07,ea4e27c2-1a20-4e6b-a113-46084f3e4e7a,Matthew Davis,d7480d42-281b-4c1e-978e-2e7e73dbd90f,appear,Books,1,79,North Lauraton,Connecticut,Oman,79
9555,2021-01-21,dbd2f525-eb3f-4352-8898-0b29ddf814fa,Stephanie Matthews,48bfac77-1137-4b29-b888-fcc9c6e6858a,place,Toys,5,53,Desireestad,Maine,Guatemala,265
9556,2021-10-23,83d57c07-9796-4ca7-8346-c99eb7f20518,Richard Gomez,fa8f4f69-7c1f-4068-96a9-1931ee719f88,job,Clothing,9,34,North Eduardo,California,Faroe Islands,306
9557,2020-07-31,ca26113e-9bd0-4f89-afc2-c38f5f045a00,Stephen Hernandez,f3fa770b-017e-4424-a337-4fb0b0becf3d,eat,Clothing,9,73,South Robinborough,Georgia,Portugal,657
9558,2023-11-28,8f300059-2fc7-4b63-9ab6-681be818cf60,Thomas Delgado,13354eda-2a77-42f0-957c-7c3d6ec52c0e,each,Electronics,7,32,Lake Russellfort,Kentucky,Singapore,224
9559,2021-07-23,7735fd10-a7b4-4d24-95f2-670240650c9e,Todd Castillo,e6fc2101-2dce-41d8-b040-c830df4137d4,report,Toys,8,79,Lake Michael,Oregon,Nigeria,632
9560,2023-03-21,486c4bcd-13e4-49bc-85a4-9964b368f091,Karen Castaneda,45c8bb02-4b11-4910-9262-c8567dfcb747,everything,Home & Kitchen,1,78,North Brandontown,Hawaii,Netherlands Antilles,78
9561,2024-06-23,77a57e7d-cdd1-41b9-af86-f7ba701050a8,Carlos Flores,6a92bb1b-9866-4e4d-9c80-2f96bfb6e096,religious,Toys,10,34,Courtneyshire,California,Spain,340
9562,2022-05-11,50ff580c-a393-405d-91e4-fc9405801927,Carol Stanley,c5e115a6-93b4-4b8e-b3a4-981e63463917,within,Home & Kitchen,1,81,West Pamela,Washington,Kiribati,81
9563,2023-04-29,0a3cdb9c-40e8-40a8-a21f-f17f658b12a3,Dominique Alvarado,a42ec902-34ca-4d35-8bcd-a340469a1c72,not,Clothing,1,28,East Bethview,Texas,Burkina Faso,28
9564,2021-11-15,f64e952a-1fc7-4f95-99eb-af6f7952d8dd,Mr. Justin Williams PhD,c0860d63-df2c-4e8a-a37d-1088e2c6ec35,stay,Clothing,10,0,Susanbury,New Mexico,Timor-Leste,0
9565,2023-01-20,c8faa119-30b1-42c8-9aad-8f5b8812300a,Kyle Mathews,ffcf1cf1-e9ba-4b8f-82b6-c29dbec5bc94,gun,Clothing,2,75,Rodriguezshire,Delaware,Niue,150
9566,2023-12-03,7bda0766-4852-45b5-9e05-dcc61215373d,Stephanie Sanders,a045d4b2-6dab-4e8a-8f83-331b88992d53,figure,Home & Kitchen,5,38,Lake Corey,Maine,Qatar,190
9567,2024-05-10,26120e0b-c453-4ff6-b428-469a373e57a7,Jeremiah Hunter,97648a1f-5cc8-475b-8458-58d3d0962f69,data,Home & Kitchen,4,84,Elizabethland,Wisconsin,Somalia,336
9568,2021-02-15,61f51fb8-0291-4b8b-823a-a36a0c42d0c9,Billy Jackson,13c72002-7c52-434c-9f02-7b847f1662fc,TV,Books,5,94,Brownmouth,New Hampshire,Christmas Island,470
9569,2023-10-08,4b6435ed-2e8f-4d3b-bb73-135fb0fcbef8,Tony Cannon,df8e5369-3cdd-4d84-9b48-ab2873d1a72e,dream,Home & Kitchen,9,38,South Carlashire,Georgia,Bolivia,342
9570,2021-04-21,2915122c-67bb-4bb2-a99c-425d1da2b17f,Joshua Hernandez,a12c3c7d-c6be-4b03-992e-ff88cf26e1d2,exist,Books,9,23,New Williamfurt,Rhode Island,Monaco,207
9571,2024-06-27,d3b72c6a-fc3e-452a-90e6-d69bf1b9524d,Lisa Floyd,1d9e83a5-1357-4a4c-95f7-1d19f6b14e31,away,Electronics,6,50,South Aprilchester,Georgia,Nepal,300
9572,2023-05-27,ec6b3e6f-636f-4766-924d-dac362a89853,Sandra Murray,28b47059-1339-4c44-b388-b2874fe1e4eb,animal,Books,3,90,Lake David,Kansas,Belgium,270
9573,2020-09-04,2809af0b-00bc-467f-a997-3adc77f1898e,Christina Jackson,4c1f81cd-d5c6-4edb-aa0e-51f31ebb6dbc,over,Toys,10,41,South Dawnville,Vermont,Cayman Islands,410
9574,2023-12-17,15c01683-c9d2-450a-9dd9-e285efe084e6,Glenn Williams,af586aa6-f5e5-4473-89c0-66a31f9c2fc3,model,Toys,6,38,Yuburgh,Florida,Croatia,228
9575,2020-09-07,ca4dbab6-4821-4a61-8833-8414f67d2df4,Roger Riddle,cbdc74fd-8c57-4697-a317-bbca9a8185cb,though,Home & Kitchen,4,34,South Aprilshire,Mississippi,Afghanistan,136
9576,2020-02-04,d2b25221-cab2-4996-b2e2-f51ae5d6033f,Ariel Little,6a04be45-cb91-46e7-8a37-0758a4232d28,reveal,Electronics,6,86,Bowenhaven,Alabama,Suriname,516
9577,2023-09-10,770e03d7-3b25-46b9-b6e7-9cf4e54fe827,Victoria Phelps,9d46ded2-6ec1-4928-a88f-1dbda68e7928,fund,Clothing,3,65,Hartmanmouth,Iowa,Bangladesh,195
9578,2020-11-28,ffa0e217-404f-452a-a85d-e4a5d6b232ee,Dawn Gregory,543ba750-2e09-455c-bb54-11f60b2cb157,next,Clothing,3,39,Petersonburgh,Colorado,Saint Helena,117
9579,2024-05-21,04991273-fde8-401e-b3df-27670047d82c,Patricia Mckay,be938f7b-4ea1-4683-a7fc-e5ac839d3754,whose,Toys,3,76,East Stevenbury,Hawaii,Papua New Guinea,228
9580,2023-05-12,1b377b90-bf7f-44f2-9a30-bc1139df8eb0,Debbie Ortiz,488579b6-7199-4991-a908-f6c11e8ce3a2,accept,Books,3,55,Port Jose,Virginia,Kazakhstan,165
9581,2023-05-20,09c763f9-a027-4310-875a-4e693296afc4,Nathan Haynes,072632ac-5aa7-4d11-8161-cce11a63be2d,of,Books,8,45,North David,Iowa,Mali,360
9582,2021-11-04,d60f85de-618a-4ec6-b3ca-b8fd75e4788b,Stephen Davis,caf4f5d4-9b17-4be1-a4c3-034f1fb8a834,recently,Home & Kitchen,4,85,Johnside,Iowa,Myanmar,340
9583,2020-08-18,c8abd7b6-9842-4fb3-8c1c-b6f452638bd8,Donald Barrett,d21f7964-21cf-4205-84d1-2fd74f818dec,discussion,Clothing,10,33,Ayersberg,South Dakota,Liechtenstein,330
9584,2020-08-09,68f6524e-1e14-4ed9-921a-6191d31b51b1,John Garcia,8bd03667-3aa3-40c0-9830-133a5ac75189,cold,Toys,7,51,New Kristin,South Dakota,Comoros,357
9585,2020-04-28,2c27f735-fb16-4596-8fa3-94d924c97dcb,John Barrett,01c175df-c2ea-4b38-9e5f-ed356e7118e7,here,Books,6,99,Lake Alan,Maine,Martinique,594
9586,2021-07-03,65f84d9b-8405-4594-afc2-50802c42c2c8,Elizabeth Lucas,cb405534-6b75-4771-8d90-b698fdf826c2,no,Clothing,4,88,Haasberg,Kentucky,French Polynesia,352
9587,2022-06-08,db7e6792-58d6-4a94-93fe-2baf7b346f5c,Joshua Gordon DVM,a94598a7-e62e-4a24-acbf-e2ffe1ced50a,something,Home & Kitchen,1,89,South Victoriaport,Montana,Sierra Leone,89
9588,2021-11-24,c252cf05-0f7a-453d-8744-d5f2c3b6f074,Shane King,6749aa22-e2ed-48ab-af8b-55d23d77be6e,up,Books,8,81,Hernandezshire,Nevada,Andorra,648
9589,2023-03-26,87b2bd2b-b11c-4e76-a54a-e8216781b634,Sandra Stevens,3f0a72d5-27a4-4546-8d3f-bb5a9782e3d8,low,Electronics,3,72,West Kellychester,Colorado,United States Minor Outlying Islands,216
9590,2021-11-19,225c90fb-4765-4343-8d1a-089bdc83a8d4,Jeremy Torres,9829b316-e25c-4d4b-a493-4058d0f0957a,left,Electronics,10,13,Port Yvonneshire,Alaska,Brazil,130
9591,2021-11-19,2d45c226-37f2-4bad-9315-3a8093e7ced4,Katherine Perry,135f7434-3730-4b01-98e3-86801e628c67,my,Toys,7,95,New Amber,South Carolina,Syrian Arab Republic,665
9592,2020-09-30,0b32be24-42a1-4cbd-ab0b-524ce88620fe,Sherry Mitchell,68a0e5f4-0d46-413e-a607-7d47f1db845f,series,Electronics,6,24,Martinezmouth,West Virginia,Uruguay,144
9593,2022-10-09,e98a5512-9dcb-4a56-ab5f-9cc3bca405d2,James Nixon,cbc3e6df-d0df-4014-ae9d-a76bb79d0a13,beat,Toys,8,97,Jonesburgh,Rhode Island,Tanzania,776
9594,2021-05-02,a599c297-7890-4c07-8596-fc1068344362,Cole Williams,014b5fb7-ae67-4f3f-bd33-a6f5f2afd5e0,race,Electronics,6,33,South Marcus,South Carolina,South Georgia and the South Sandwich Islands,198
9595,2022-05-30,31ed5f44-7af9-4491-be0c-93cedfe70c60,Deborah Hale,83896f1e-72a4-4c91-9adc-0a81e2a6da65,government,Home & Kitchen,5,8,Fieldsfort,Montana,Samoa,40
9596,2023-12-29,bed433ab-a62b-448a-8a62-1abf99f68327,John Huerta,113a5544-eee6-4ad2-8d6e-faa3f0a0aa90,deal,Home & Kitchen,6,96,South Rebecca,New Hampshire,Vietnam,576
9597,2024-02-18,7dba0cef-1a5f-44d0-9c98-7eb8a411a7c1,Sarah Gallegos,b4abbcc0-d45a-4c18-bf73-b2283ff66dfd,none,Electronics,2,99,East Davidmouth,Missouri,Malaysia,198
9598,2024-05-06,133b62df-d122-45dd-b06a-565655a1565c,Karen Gomez,c0df51dd-f415-4168-9202-9e2383beb48a,idea,Home & Kitchen,1,11,Jillshire,Florida,Estonia,11
9599,2023-04-14,af71c4b1-a30f-4a26-b101-9c52c60afa3d,Alexander Davis,d6a7cb60-73cf-4e91-999c-bee67f63afb5,affect,Home & Kitchen,9,29,Youngbury,Washington,Brunei Darussalam,261
9600,2021-01-17,ef7dbb69-20e9-41ee-8dde-b3b48566fb54,Dustin Buck,a42104ec-e8e6-44ba-be5a-3b5e2c60b3b8,development,Toys,5,71,North Katherineport,Wyoming,Guinea,355
9601,2021-04-24,8a048b2e-33bf-47d2-b455-727b778a5c8a,Benjamin Morris,34b19037-f12e-4556-af22-702a9bb9b01c,serve,Books,10,91,New Nicolemouth,Connecticut,Saint Pierre and Miquelon,910
9602,2021-12-22,f3afac96-2261-41d7-8b28-47e0596c50f6,Kelsey Ortega,7fdfcc44-4864-4afd-9dc5-414cdf4df182,development,Electronics,10,57,Jamesview,Rhode Island,Korea,570
9603,2022-04-07,b12d8942-b590-478c-a6f4-b455555012a0,Gregory Perez,af478931-3df6-4db6-8b4a-87c9ec417ae1,cut,Toys,6,27,Lake Gloriaside,Alaska,Sierra Leone,162
9604,2022-05-11,6f5da54e-ec47-4b7f-ae1b-031d6ed3d770,Walter Holloway,cf9f3bee-8b77-45c2-8c4e-fd4b523c41eb,north,Home & Kitchen,1,40,New Nicole,Alabama,Nepal,40
